MinTemp,MaxTemp,WindGustDir,WindGustSpeed,Humidity,Pressure,Temp,Hour,Month,RainTomorrow
22.0,32.0,W,13.0,43.38,1008.0,32.0,15,1,No
22.0,32.0,S,11.5,51.24,1008.2,30.7,16,1,No
22.0,32.0,S,9.4,62.06,1008.0,29.0,17,1,No
22.0,32.0,SSE,12.2,65.77,1009.0,28.0,18,1,No
22.0,32.0,S,16.9,70.48,1010.1,26.9,19,1,No
22.0,32.0,SSE,17.6,69.74,1010.0,27.0,20,1,No
22.0,32.0,SE,16.9,69.74,1011.0,27.0,21,1,No
22.0,32.0,ESE,15.5,74.7,1011.1,26.0,22,1,No
22.0,32.0,NNW,12.2,73.97,1011.0,26.0,23,1,No
22.0,32.0,NNW,9.0,65.15,1010.0,25.0,0,1,No
22.0,32.0,NE,7.2,71.01,1010.2,24.1,1,1,No
22.0,32.0,N,8.6,69.16,1010.0,24.0,2,1,No
22.0,32.0,NNW,7.6,73.46,1010.0,23.0,3,1,No
22.0,32.0,NNE,7.9,74.84,1010.0,23.0,4,1,No
22.0,32.0,N,7.2,78.06,1010.0,22.0,5,1,No
22.0,32.0,N,6.8,78.06,1011.0,22.0,6,1,No
22.0,32.0,NE,7.6,78.47,1012.0,22.1,7,1,No
22.0,32.0,NNE,11.9,68.97,1012.0,23.0,8,1,No
22.0,32.0,ENE,12.2,61.39,1013.0,26.0,9,1,No
22.0,32.0,ESE,13.7,58.57,1013.2,27.0,10,1,No
22.0,32.0,W,15.5,54.83,1013.0,29.0,11,1,No
22.0,32.0,W,16.2,54.83,1012.0,29.0,12,1,No
22.0,32.0,N,15.8,52.55,1010.9,30.9,13,1,No
22.0,32.0,NNW,15.1,49.14,1009.0,32.0,14,1,No
22.0,32.0,N,14.8,52.01,1009.0,31.0,15,1,No
22.0,32.0,NW,14.0,49.35,1008.1,31.9,16,1,No
22.0,32.0,NW,13.0,52.01,1008.0,31.0,17,1,No
22.0,32.0,W,8.6,55.08,1008.0,30.0,18,1,No
22.0,32.0,WSW,8.6,67.34,1009.1,27.9,19,1,No
22.0,32.0,W,9.0,58.35,1010.0,29.0,20,1,No
22.0,32.0,W,11.9,78.78,1010.0,27.0,21,1,No
22.0,32.0,SSW,15.5,75.33,1010.2,26.8,22,1,No
22.0,32.0,S,15.8,78.64,1010.0,26.0,23,1,No
23.0,33.0,SSE,13.3,83.57,1010.0,26.0,0,1,No
23.0,33.0,SSW,10.4,79.79,1010.0,25.9,1,1,No
23.0,33.0,SSW,8.6,83.57,1009.0,26.0,2,1,No
23.0,33.0,S,8.3,83.45,1009.0,25.0,3,1,No
23.0,33.0,NNW,6.5,93.92,1009.1,24.0,4,1,No
23.0,33.0,WNW,6.1,94.15,1009.0,24.0,5,1,No
23.0,33.0,WNW,5.8,100.0,1009.0,23.0,6,1,No
23.0,33.0,NNW,4.7,94.53,1011.0,24.0,7,1,No
23.0,33.0,WSW,11.2,88.68,1011.0,25.0,8,1,No
23.0,33.0,W,14.8,83.57,1012.0,26.0,9,1,No
23.0,33.0,ENE,17.3,74.55,1012.0,28.0,10,1,No
23.0,33.0,W,18.0,65.98,1011.0,29.0,11,1,No
23.0,33.0,NNE,17.6,58.82,1010.0,31.0,12,1,No
23.0,33.0,WNW,16.2,59.34,1009.0,31.8,13,1,No
23.0,33.0,W,16.2,52.52,1008.0,33.0,14,1,No
23.0,33.0,N,18.7,55.57,1007.0,32.0,15,1,No
23.0,33.0,NNW,19.1,55.55,1007.1,32.0,16,1,No
23.0,33.0,W,17.6,58.82,1007.0,31.0,17,1,No
23.0,33.0,W,11.9,70.11,1008.0,29.0,18,1,No
23.0,33.0,W,7.6,74.83,1008.2,27.9,19,1,No
23.0,33.0,S,8.6,78.78,1009.0,27.0,20,1,No
23.0,33.0,S,10.8,78.78,1010.0,27.0,21,1,No
23.0,33.0,SSW,11.9,83.56,1010.1,26.0,22,1,No
23.0,33.0,S,13.3,83.57,1010.0,26.0,23,1,No
23.9,31.0,S,14.8,88.68,1010.0,25.0,0,1,No
23.9,31.0,WSW,14.8,79.46,1009.1,25.9,1,1,No
23.9,31.0,SSW,13.0,83.45,1009.0,25.0,2,1,No
23.9,31.0,W,10.8,83.45,1008.0,25.0,3,1,No
23.9,31.0,SSW,8.3,83.58,1008.4,24.9,4,1,No
23.9,31.0,W,8.6,88.6,1008.0,24.0,5,1,No
23.9,31.0,ENE,8.3,83.34,1009.0,24.0,6,1,No
23.9,31.0,ENE,7.6,83.81,1010.0,23.9,7,1,No
23.9,31.0,ENE,12.6,78.5,1010.0,25.0,8,1,No
23.9,31.0,NNE,14.0,69.74,1011.0,27.0,9,1,No
23.9,31.0,E,14.8,66.57,1011.1,27.9,10,1,No
23.9,31.0,NE,16.6,58.35,1011.0,29.0,11,1,No
23.9,31.0,W,18.0,55.08,1010.0,30.0,12,1,No
23.9,31.0,NW,19.4,58.58,1009.1,30.0,13,1,No
23.9,31.0,N,17.6,55.08,1008.0,30.0,14,1,No
23.9,31.0,NW,16.6,52.01,1007.0,31.0,15,1,No
23.9,31.0,WNW,15.1,52.72,1007.2,30.9,16,1,No
23.9,31.0,W,12.2,55.08,1008.0,30.0,17,1,No
23.9,31.0,W,9.0,65.77,1008.0,28.0,18,1,No
23.9,31.0,SSE,15.1,70.06,1009.1,27.8,19,1,No
23.9,31.0,S,20.5,69.74,1010.0,27.0,20,1,No
23.9,31.0,SSE,22.3,65.57,1010.0,27.0,21,1,No
23.9,31.0,SSW,21.6,70.81,1011.0,25.9,22,1,No
23.9,31.0,S,18.7,69.55,1011.0,26.0,23,1,No
22.0,31.0,SSE,15.8,69.55,1011.0,26.0,0,1,No
22.0,31.0,S,13.7,78.81,1010.2,24.9,1,1,No
22.0,31.0,SSE,11.5,78.5,1010.0,25.0,2,1,No
22.0,31.0,W,8.6,83.22,1009.0,23.0,3,1,No
22.0,31.0,ENE,8.6,88.74,1009.1,23.0,4,1,No
22.0,31.0,W,7.9,94.06,1010.0,22.0,5,1,No
22.0,31.0,NW,6.5,88.52,1010.0,23.0,6,1,No
22.0,31.0,ENE,5.8,88.95,1011.1,22.9,7,1,No
22.0,31.0,N,13.0,88.6,1012.0,24.0,8,1,No
22.0,31.0,W,15.8,73.97,1012.0,26.0,9,1,No
22.0,31.0,E,16.2,69.4,1012.1,27.0,10,1,No
22.0,31.0,W,15.8,65.77,1012.0,28.0,11,1,No
22.0,31.0,W,16.2,58.35,1011.0,29.0,12,1,No
22.0,31.0,NNE,15.8,55.6,1010.0,29.9,13,1,No
22.0,31.0,N,15.5,48.88,1008.0,31.0,14,1,No
22.0,31.0,N,14.4,45.91,1008.0,31.0,15,1,No
22.0,31.0,W,11.9,49.76,1008.1,30.9,16,1,No
22.0,31.0,W,10.4,55.08,1008.0,30.0,17,1,No
22.0,31.0,S,13.7,69.92,1008.0,28.0,18,1,No
22.0,31.0,SSE,17.3,74.35,1009.1,26.8,19,1,No
22.0,31.0,SSE,18.0,69.74,1010.0,27.0,20,1,No
22.0,31.0,SSE,18.0,69.55,1011.0,26.0,21,1,No
22.0,31.0,SE,17.6,70.56,1011.1,25.8,22,1,No
22.0,31.0,ESE,16.9,73.8,1011.0,25.0,23,1,No
22.9,32.0,ESE,15.1,69.36,1011.0,25.0,0,1,No
22.9,32.0,W,11.9,75.24,1010.1,24.7,1,1,No
22.9,32.0,NE,11.5,78.21,1009.0,23.0,2,1,No
22.9,32.0,NE,9.0,78.21,1009.0,23.0,3,1,No
22.9,32.0,ESE,8.6,84.25,1009.2,22.9,4,1,No
22.9,32.0,ESE,8.3,78.36,1009.0,24.0,5,1,No
22.9,32.0,ESE,7.9,83.22,1010.0,23.0,6,1,No
22.9,32.0,SSE,7.9,75.66,1011.1,23.8,7,1,No
22.9,32.0,ENE,11.9,69.36,1012.0,25.0,8,1,No
22.9,32.0,NNE,14.0,61.62,1013.0,27.0,9,1,No
22.9,32.0,E,14.8,58.92,1013.1,27.9,10,1,No
22.9,32.0,NE,14.8,55.08,1012.0,30.0,11,1,No
22.9,32.0,ENE,14.4,51.76,1011.0,30.0,12,1,No
22.9,32.0,E,14.4,47.68,1010.1,31.8,13,1,No
22.9,32.0,W,15.5,49.14,1009.0,32.0,14,1,No
22.9,32.0,S,17.3,49.14,1008.0,32.0,15,1,No
22.9,32.0,S,18.7,62.05,1008.2,29.9,16,1,No
22.9,32.0,S,22.0,61.84,1009.0,28.0,17,1,No
22.9,32.0,SSW,21.2,65.77,1009.0,28.0,18,1,No
22.9,32.0,SSW,19.8,70.46,1010.1,26.9,19,1,No
22.9,32.0,S,18.4,73.97,1010.0,26.0,20,1,No
22.9,32.0,SSW,14.8,73.97,1011.0,26.0,21,1,No
22.9,32.0,WSW,12.6,75.18,1011.0,25.9,22,1,No
22.9,32.0,W,12.2,73.97,1011.0,26.0,23,1,No
24.0,31.0,S,11.2,69.55,1011.0,26.0,0,1,No
24.0,31.0,S,8.3,71.55,1011.0,25.8,1,1,No
24.0,31.0,S,7.2,73.79,1010.0,25.0,2,1,No
24.0,31.0,SSE,6.8,78.5,1010.0,25.0,3,1,No
24.0,31.0,E,7.6,83.99,1010.1,24.9,4,1,No
24.0,31.0,NE,7.6,88.6,1010.0,24.0,5,1,No
24.0,31.0,ESE,7.9,83.45,1011.0,25.0,6,1,No
24.0,31.0,SSE,7.6,84.2,1011.1,24.9,7,1,No
24.0,31.0,NNE,11.9,83.45,1012.0,25.0,8,1,No
24.0,31.0,NNE,14.0,74.14,1012.0,27.0,9,1,No
24.0,31.0,NNE,14.8,70.11,1012.1,27.7,10,1,No
24.0,31.0,W,15.8,62.06,1012.0,29.0,11,1,No
24.0,31.0,NE,15.5,62.06,1011.0,29.0,12,1,No
24.0,31.0,N,14.8,62.12,1010.1,30.0,13,1,No
24.0,31.0,W,12.6,55.32,1009.0,31.0,14,1,No
24.0,31.0,W,11.9,66.18,1008.0,30.0,15,1,No
24.0,31.0,W,11.2,65.11,1008.2,30.0,16,1,No
24.0,31.0,W,13.0,66.18,1008.0,30.0,17,1,No
24.0,31.0,W,15.8,65.98,1009.0,29.0,18,1,No
24.0,31.0,WSW,20.5,70.76,1010.0,28.8,19,1,No
24.0,31.0,SSE,22.3,74.3,1010.0,28.0,20,1,No
24.0,31.0,S,21.2,74.3,1011.0,28.0,21,1,No
24.0,31.0,WSW,16.9,75.59,1011.1,27.7,22,1,No
24.0,31.0,SSE,12.6,78.78,1011.0,27.0,23,1,No
24.0,34.0,W,9.7,83.57,1010.0,26.0,0,1,No
24.0,34.0,W,7.6,88.68,1010.0,25.0,1,1,No
24.0,34.0,N,6.8,88.68,1009.0,25.0,2,1,No
24.0,34.0,W,4.7,83.57,1008.0,26.0,3,1,No
24.0,34.0,NE,6.1,88.78,1008.1,25.0,4,1,No
24.0,34.0,N,7.2,88.6,1008.0,24.0,5,1,No
24.0,34.0,N,7.6,94.15,1009.0,24.0,6,1,No
24.0,34.0,E,7.6,93.92,1009.2,24.0,7,1,No
24.0,34.0,NNE,11.5,88.76,1010.0,26.0,8,1,No
24.0,34.0,NE,14.0,74.3,1011.0,28.0,9,1,No
24.0,34.0,NNE,15.8,63.79,1010.2,29.8,10,1,No
24.0,34.0,ENE,18.4,49.14,1010.0,32.0,11,1,No
24.0,34.0,N,19.1,43.65,1009.0,33.0,12,1,No
24.0,34.0,E,19.1,44.54,1008.1,33.9,13,1,No
24.0,34.0,ESE,14.8,43.92,1007.0,34.0,14,1,No
24.0,34.0,S,17.3,66.38,1007.0,31.0,15,1,No
24.0,34.0,S,24.1,66.1,1008.1,29.9,16,1,No
24.0,34.0,S,28.1,65.98,1008.0,29.0,17,1,No
24.0,34.0,S,27.7,69.92,1008.0,28.0,18,1,No
24.0,34.0,SSE,25.6,66.94,1009.0,27.8,19,1,No
24.0,34.0,SE,23.8,74.14,1009.0,27.0,20,1,No
24.0,34.0,ESE,21.2,69.74,1010.0,27.0,21,1,No
24.0,34.0,SE,19.4,75.62,1010.1,25.9,22,1,No
24.0,34.0,ESE,18.7,73.97,1010.0,26.0,23,1,No
24.0,32.8,E,17.3,73.97,1009.0,26.0,0,1,Yes
24.0,32.8,SSE,15.5,79.92,1009.1,24.9,1,1,Yes
24.0,32.8,S,13.3,83.45,1009.0,25.0,2,1,Yes
24.0,32.8,SSE,9.7,83.45,1009.0,25.0,3,1,Yes
24.0,32.8,SSE,7.9,84.13,1009.0,24.9,4,1,Yes
24.0,32.8,ESE,7.2,83.45,1009.0,25.0,5,1,Yes
24.0,32.8,ESE,6.1,88.6,1009.0,24.0,6,1,Yes
24.0,32.8,ESE,7.2,84.81,1010.0,24.8,7,1,Yes
24.0,32.8,E,14.4,78.64,1011.0,26.0,8,1,Yes
24.0,32.8,W,18.4,74.14,1011.0,27.0,9,1,Yes
24.0,32.8,E,19.4,66.66,1012.0,28.9,10,1,Yes
24.0,32.8,E,19.4,58.82,1011.0,31.0,11,1,Yes
24.0,32.8,W,18.4,55.57,1010.0,32.0,12,1,Yes
24.0,32.8,ENE,16.6,50.86,1008.2,32.8,13,1,Yes
24.0,32.8,SW,14.4,52.27,1007.0,32.0,14,1,Yes
24.0,32.8,SSW,13.7,59.05,1007.0,32.0,15,1,Yes
24.0,32.8,SE,15.5,62.23,1007.1,30.9,16,1,Yes
24.0,32.8,S,18.7,58.82,1007.0,31.0,17,1,Yes
24.0,32.8,S,24.5,62.28,1008.0,30.0,18,1,Yes
24.0,32.8,S,24.5,66.59,1008.2,28.8,19,1,Yes
24.0,32.8,SSE,23.8,65.98,1009.0,29.0,20,1,Yes
24.0,32.8,SSE,21.2,69.92,1009.0,28.0,21,1,Yes
24.0,32.8,SSE,18.4,71.26,1009.1,27.8,22,1,Yes
24.0,32.8,S,18.0,69.92,1009.0,28.0,23,1,Yes
24.9,32.0,S,17.3,74.14,1009.0,27.0,0,1,No
24.9,32.0,ESE,16.9,75.21,1009.1,26.8,1,1,No
24.9,32.0,SE,16.2,78.64,1009.0,26.0,2,1,No
24.9,32.0,ENE,14.0,78.64,1008.0,26.0,3,1,No
24.9,32.0,SE,9.7,79.85,1008.1,25.8,4,1,No
24.9,32.0,ESE,8.6,83.45,1009.0,25.0,5,1,No
24.9,32.0,E,9.0,83.45,1009.0,25.0,6,1,No
24.9,32.0,ESE,9.0,84.48,1010.2,24.9,7,1,No
24.9,32.0,ENE,15.5,83.45,1011.0,25.0,8,1,No
24.9,32.0,NE,18.7,78.64,1012.0,26.0,9,1,No
24.9,32.0,NNE,19.4,74.88,1012.1,27.8,10,1,No
24.9,32.0,W,19.8,70.11,1011.0,29.0,11,1,No
24.9,32.0,W,21.6,62.5,1010.0,31.0,12,1,No
24.9,32.0,NW,24.1,59.71,1009.1,30.9,13,1,No
24.9,32.0,W,24.5,52.27,1008.0,32.0,14,1,No
24.9,32.0,NW,22.0,55.57,1007.0,32.0,15,1,No
24.9,32.0,WSW,20.2,60.04,1007.2,31.7,16,1,No
24.9,32.0,W,20.9,62.5,1007.0,31.0,17,1,No
24.9,32.0,S,28.1,69.92,1008.0,28.0,18,1,No
24.9,32.0,SSE,28.1,70.29,1009.1,27.8,19,1,No
24.9,32.0,SSE,25.9,69.74,1009.0,27.0,20,1,No
24.9,32.0,ESE,21.6,73.97,1010.0,26.0,21,1,No
24.9,32.0,ESE,17.3,70.4,1011.1,25.9,22,1,No
24.9,32.0,ESE,12.6,69.55,1011.0,26.0,23,1,No
23.0,31.7,ESE,7.6,73.8,1010.0,25.0,0,1,No
23.0,31.7,W,6.8,74.72,1010.1,25.0,1,1,No
23.0,31.7,NE,7.9,83.34,1009.0,24.0,2,1,No
23.0,31.7,NNE,7.9,73.63,1009.0,24.0,3,1,No
23.0,31.7,E,7.9,70.88,1009.1,23.1,4,1,No
23.0,31.7,NE,5.4,68.97,1009.0,23.0,5,1,No
23.0,31.7,NNE,5.0,68.97,1010.0,23.0,6,1,No
23.0,31.7,ENE,7.2,71.53,1011.0,23.0,7,1,No
23.0,31.7,NNE,14.0,64.94,1011.0,24.0,8,1,No
23.0,31.7,NNE,16.6,61.16,1012.0,25.0,9,1,No
23.0,31.7,NNE,16.9,59.24,1012.0,26.9,10,1,No
23.0,31.7,W,15.8,54.59,1011.0,28.0,11,1,No
23.0,31.7,NNE,14.0,51.51,1010.0,29.0,12,1,No
23.0,31.7,E,14.4,51.75,1009.1,29.9,13,1,No
23.0,31.7,W,14.0,45.91,1008.0,31.0,14,1,No
23.0,31.7,SSE,13.7,45.91,1008.0,31.0,15,1,No
23.0,31.7,ESE,16.6,42.37,1007.2,31.7,16,1,No
23.0,31.7,SSW,21.6,51.76,1008.0,30.0,17,1,No
23.0,31.7,S,24.5,69.74,1008.0,27.0,18,1,No
23.0,31.7,S,25.2,70.0,1009.2,26.9,19,1,No
23.0,31.7,SSE,24.5,65.57,1010.0,27.0,20,1,No
23.0,31.7,ESE,20.5,69.55,1011.0,26.0,21,1,No
23.0,31.7,ESE,15.5,74.53,1012.0,25.0,22,1,No
23.0,31.7,NE,10.1,69.55,1012.0,26.0,23,1,No
21.0,30.0,NE,8.3,78.36,1012.0,24.0,0,1,No
21.0,30.0,NE,7.6,78.67,1012.0,24.0,1,1,No
21.0,30.0,NE,7.9,78.36,1011.0,24.0,2,1,No
21.0,30.0,N,7.6,73.29,1011.0,22.0,3,1,No
21.0,30.0,NNE,6.5,75.17,1010.6,22.4,4,1,No
21.0,30.0,NE,7.2,77.92,1011.0,21.0,5,1,No
21.0,30.0,NNE,8.6,77.92,1012.0,21.0,6,1,No
21.0,30.0,E,11.2,75.76,1013.0,22.0,7,1,No
21.0,30.0,W,16.2,73.46,1013.0,23.0,8,1,No
21.0,30.0,W,16.6,61.39,1014.0,26.0,9,1,No
21.0,30.0,E,14.8,58.19,1014.2,27.9,10,1,No
21.0,30.0,SW,14.8,58.11,1014.0,28.0,11,1,No
21.0,30.0,WSW,15.5,58.11,1014.0,28.0,12,1,No
21.0,30.0,W,15.5,54.56,1013.0,29.0,13,1,No
21.0,30.0,W,15.8,54.83,1012.0,29.0,14,1,No
21.0,30.0,SW,14.8,51.76,1011.0,30.0,15,1,No
21.0,30.0,SW,14.4,55.08,1011.0,30.0,16,1,No
21.0,30.0,WSW,14.4,51.76,1011.0,30.0,17,1,No
21.0,30.0,SW,14.8,61.84,1011.0,28.0,18,1,No
21.0,30.0,N,19.8,65.59,1012.2,26.9,19,1,No
21.0,30.0,SE,22.0,57.88,1013.0,27.0,20,1,No
21.0,30.0,ESE,21.2,61.39,1014.0,26.0,21,1,No
21.0,30.0,ENE,16.2,70.39,1015.1,24.9,22,1,No
21.0,30.0,NE,9.7,73.63,1015.0,24.0,23,1,No
19.9,30.0,NNE,6.8,78.21,1014.0,23.0,0,1,No
19.9,30.0,ENE,7.2,66.85,1014.1,23.0,1,1,No
19.9,30.0,NE,7.6,64.51,1014.0,22.0,2,1,No
19.9,30.0,NNE,9.0,68.58,1013.0,21.0,3,1,No
19.9,30.0,ENE,10.4,69.77,1013.2,21.0,4,1,No
19.9,30.0,N,10.8,72.94,1014.0,20.0,5,1,No
19.9,30.0,NNE,10.8,72.94,1014.0,20.0,6,1,No
19.9,30.0,NNE,11.5,74.64,1015.1,19.9,7,1,No
19.9,30.0,NNE,17.6,73.12,1016.0,21.0,8,1,No
19.9,30.0,NNE,18.7,64.72,1016.0,23.0,9,1,No
19.9,30.0,NE,18.7,62.5,1017.0,24.9,10,1,No
19.9,30.0,NNW,16.6,57.88,1016.0,27.0,11,1,No
19.9,30.0,W,17.6,54.34,1015.0,27.0,12,1,No
19.9,30.0,NW,18.7,49.03,1014.1,28.9,13,1,No
19.9,30.0,W,15.1,45.65,1012.0,30.0,14,1,No
19.9,30.0,WSW,14.8,51.51,1012.0,29.0,15,1,No
19.9,30.0,SW,13.3,48.71,1011.2,29.0,16,1,No
19.9,30.0,WSW,13.0,54.59,1011.0,28.0,17,1,No
19.9,30.0,WSW,15.1,65.36,1012.0,26.0,18,1,No
19.9,30.0,SSW,19.4,65.7,1012.2,25.8,19,1,No
19.9,30.0,S,19.8,69.36,1013.0,25.0,20,1,No
19.9,30.0,SSE,18.7,69.36,1014.0,25.0,21,1,No
19.9,30.0,S,15.5,71.08,1014.1,24.8,22,1,No
19.9,30.0,W,10.1,69.16,1014.0,24.0,23,1,No
20.0,30.0,NW,7.9,88.44,1013.0,22.0,0,1,No
20.0,30.0,NNE,7.2,89.03,1012.2,22.1,1,1,No
20.0,30.0,NNW,8.6,83.11,1012.0,22.0,2,1,No
20.0,30.0,W,9.0,88.35,1011.0,21.0,3,1,No
20.0,30.0,N,8.6,88.95,1011.1,21.1,4,1,No
20.0,30.0,N,8.3,82.87,1012.0,20.0,5,1,No
20.0,30.0,NNW,9.4,77.77,1012.0,20.0,6,1,No
20.0,30.0,NE,12.6,79.39,1013.0,20.1,7,1,No
20.0,30.0,NW,16.6,68.78,1013.0,22.0,8,1,No
20.0,30.0,W,19.1,68.97,1014.0,23.0,9,1,No
20.0,30.0,W,20.5,58.74,1014.1,25.9,10,1,No
20.0,30.0,WSW,20.5,48.09,1013.0,28.0,11,1,No
20.0,30.0,W,18.7,45.38,1013.0,29.0,12,1,No
20.0,30.0,WSW,16.6,44.82,1011.1,29.6,13,1,No
20.0,30.0,WSW,15.8,42.83,1010.0,30.0,14,1,No
20.0,30.0,W,14.8,45.65,1009.0,30.0,15,1,No
20.0,30.0,WSW,11.9,48.87,1009.1,28.9,16,1,No
20.0,30.0,WSW,9.7,50.99,1009.0,27.0,17,1,No
20.0,30.0,SW,5.8,47.82,1009.0,27.0,18,1,No
20.0,30.0,WNW,9.7,55.59,1009.2,25.9,19,1,No
20.0,30.0,W,13.0,64.94,1010.0,24.0,20,1,No
20.0,30.0,WSW,16.9,60.93,1011.0,24.0,21,1,No
20.0,30.0,W,17.6,61.0,1011.1,24.7,22,1,No
20.0,30.0,W,14.4,65.15,1011.0,25.0,23,1,No
20.0,33.0,S,10.8,69.16,1011.0,24.0,0,1,No
20.0,33.0,NW,9.4,78.97,1010.1,22.8,1,1,No
20.0,33.0,NNW,7.9,83.11,1010.0,22.0,2,1,No
20.0,33.0,W,6.8,88.35,1009.0,21.0,3,1,No
20.0,33.0,WNW,6.1,89.02,1009.2,21.0,4,1,No
20.0,33.0,SW,5.4,93.97,1009.0,20.0,5,1,No
20.0,33.0,W,5.8,88.35,1010.0,21.0,6,1,No
20.0,33.0,NNE,9.0,89.16,1011.1,21.9,7,1,No
20.0,33.0,NNW,13.0,78.21,1012.0,23.0,8,1,No
20.0,33.0,W,14.4,69.36,1013.0,25.0,9,1,No
20.0,33.0,NNW,17.3,56.8,1013.0,27.9,10,1,No
20.0,33.0,NNW,19.1,48.36,1012.0,29.0,11,1,No
20.0,33.0,NNE,20.2,43.11,1011.0,31.0,12,1,No
20.0,33.0,ENE,20.5,41.09,1009.1,31.8,13,1,No
20.0,33.0,N,21.2,38.49,1008.0,33.0,14,1,No
20.0,33.0,NW,19.8,40.72,1007.0,32.0,15,1,No
20.0,33.0,E,15.8,39.21,1007.2,32.8,16,1,No
20.0,33.0,WNW,12.2,45.91,1007.0,31.0,17,1,No
20.0,33.0,W,7.2,48.36,1008.0,29.0,18,1,No
20.0,33.0,SW,9.7,49.36,1009.1,28.9,19,1,No
20.0,33.0,S,9.7,54.83,1009.0,29.0,20,1,No
20.0,33.0,SSE,11.2,74.14,1010.0,27.0,21,1,No
20.0,33.0,S,14.8,75.24,1010.2,25.9,22,1,No
20.0,33.0,S,15.5,73.97,1010.0,26.0,23,1,No
23.0,33.0,SSE,15.5,73.97,1010.0,26.0,0,2,No
23.0,33.0,SSW,14.0,74.89,1010.1,24.9,1,2,No
23.0,33.0,S,11.9,78.5,1010.0,25.0,2,2,No
23.0,33.0,SSE,9.0,83.34,1009.0,24.0,3,2,No
23.0,33.0,SSE,8.3,83.33,1008.0,24.0,4,2,No
23.0,33.0,SSE,8.3,83.34,1008.0,24.0,5,2,No
23.0,33.0,SSW,7.9,88.6,1009.0,24.0,6,2,No
23.0,33.0,NNW,6.1,94.1,1010.0,23.0,7,2,No
23.0,33.0,W,12.2,88.6,1010.0,24.0,8,2,No
23.0,33.0,W,14.4,73.97,1011.0,26.0,9,2,No
23.0,33.0,ENE,16.2,63.14,1011.1,27.8,10,2,No
23.0,33.0,W,16.6,58.35,1011.0,29.0,11,2,No
23.0,33.0,WNW,17.3,51.76,1010.0,30.0,12,2,No
23.0,33.0,ENE,17.3,47.17,1008.2,31.8,13,2,No
23.0,33.0,NNE,15.5,46.18,1007.0,32.0,14,2,No
23.0,33.0,W,14.8,41.0,1006.0,33.0,15,2,No
23.0,33.0,W,13.0,42.61,1006.1,32.7,16,2,No
23.0,33.0,SSW,9.4,55.32,1006.0,31.0,17,2,No
23.0,33.0,S,11.5,70.11,1007.0,29.0,18,2,No
23.0,33.0,SSE,18.4,79.4,1008.2,26.9,19,2,No
23.0,33.0,SSE,22.0,83.57,1009.0,26.0,20,2,No
23.0,33.0,S,23.8,83.57,1010.0,26.0,21,2,No
23.0,33.0,SSE,23.8,79.46,1010.1,25.9,22,2,No
23.0,33.0,SSE,22.3,78.5,1010.0,25.0,23,2,No
22.0,34.0,ESE,19.8,78.5,1010.0,25.0,0,2,No
22.0,34.0,SSE,17.3,83.89,1009.1,24.0,1,2,No
22.0,34.0,ESE,11.2,83.34,1009.0,24.0,2,2,No
22.0,34.0,NE,8.6,88.52,1008.0,23.0,3,2,No
22.0,34.0,NE,8.3,88.81,1009.0,23.0,4,2,No
22.0,34.0,WNW,8.3,94.06,1009.0,22.0,5,2,No
22.0,34.0,W,7.6,94.06,1009.0,22.0,6,2,No
22.0,34.0,WSW,6.8,84.57,1010.1,23.9,7,2,No
22.0,34.0,ESE,11.5,78.5,1010.0,25.0,8,2,No
22.0,34.0,ESE,12.6,65.57,1011.0,27.0,9,2,No
22.0,34.0,ENE,13.3,56.33,1011.1,28.9,10,2,No
22.0,34.0,W,14.0,55.08,1011.0,30.0,11,2,No
22.0,34.0,W,15.1,49.14,1010.0,32.0,12,2,No
22.0,34.0,E,15.8,44.61,1008.2,32.7,13,2,No
22.0,34.0,W,16.2,41.27,1007.0,34.0,14,2,No
22.0,34.0,W,15.1,46.45,1006.0,33.0,15,2,No
22.0,34.0,ESE,13.0,45.4,1006.2,32.6,16,2,No
22.0,34.0,W,10.4,55.57,1006.0,32.0,17,2,No
22.0,34.0,S,10.4,69.92,1007.0,28.0,18,2,No
22.0,34.0,S,17.3,70.82,1008.2,26.9,19,2,No
22.0,34.0,SSE,23.8,74.14,1009.0,27.0,20,2,No
22.0,34.0,SSE,25.9,74.14,1010.0,27.0,21,2,No
22.0,34.0,N,24.5,71.27,1010.1,26.8,22,2,No
22.0,34.0,S,20.5,78.64,1010.0,26.0,23,2,No
24.9,33.0,SSE,17.3,78.64,1009.0,26.0,0,2,No
24.9,33.0,S,14.8,79.79,1009.1,25.9,1,2,No
24.9,33.0,SSW,11.2,88.68,1009.0,25.0,2,2,No
24.9,33.0,SSE,9.4,83.45,1009.0,25.0,3,2,No
24.9,33.0,WSW,8.3,84.68,1009.1,24.9,4,2,No
24.9,33.0,S,8.3,83.45,1009.0,25.0,5,2,No
24.9,33.0,S,7.9,83.45,1010.0,25.0,6,2,No
24.9,33.0,SE,7.6,84.27,1011.0,24.9,7,2,No
24.9,33.0,SSE,10.1,78.64,1011.0,26.0,8,2,No
24.9,33.0,ESE,14.4,74.14,1012.0,27.0,9,2,No
24.9,33.0,NE,15.8,70.2,1012.1,28.0,10,2,No
24.9,33.0,W,15.8,62.28,1011.0,30.0,11,2,No
24.9,33.0,W,15.8,58.82,1010.0,31.0,12,2,No
24.9,33.0,E,15.8,53.09,1009.1,31.8,13,2,No
24.9,33.0,W,15.1,49.4,1008.0,33.0,14,2,No
